uid,rest_id,source,text,rating
g_ChIJjcAJd-tZwokRJ0GkkJ2Urp0_4,ChIJjcAJd-tZwokRJ0GkkJ2Urp0,google_places,"Valentine’s Day dinner at La Pavilion was an exceptional experience.
The pre-set menu was beautifully curated, each dish balanced in flavor and presentation. From the starters to dessert, everything felt thoughtful and refined.
We also had the pleasure of meeting Chef Daniel, which made the evening even more special.
This wasn’t our first visit, but once again La Pavilion exceeded our expectations.
Highly recommended for special occasions or when you want something truly memorable.",5
g_ChIJyVx4cR9ZwokRjVpmK-TnpM0_0,ChIJyVx4cR9ZwokRjVpmK-TnpM0,google_places,"Came here Saturday night with friends—had reservations but we ended having to wait a bit for our table (for 6 ppl).  The restaurant was extremely hot, they had the heat turned up so high everyone was struggling to stay cool—we voiced our concerns several times.

Our party got the HYUN-makase, supposedly all-you-can-eat wagyu for $159.  The Wagyu meats were good—they cooked it and let us eat a few different cuts at a time, but honestly by the end we couldn’t remember exactly which ones were which.  Some cuts were very tender yet some were too chewy.  The Marinated Wagyu (Galbi) was my favorite.  For dipping, the truffle sea salt was so delicious, extra flavor with the meat!  Banchans were okay—kimchi, salad and veggies, not a huge selection.  We also ordered the Doenjang-jigae (stew) and the Naeng-myun (cold noodles) which were good.

Service here was top notch.  Restaurant vibe is more intimate type of setting.  Food was good but I’m not sure the HYUN-makase was really worth it, would have preferred an à la carte option.",4
g_ChIJyVx4cR9ZwokRjVpmK-TnpM0_1,ChIJyVx4cR9ZwokRjVpmK-TnpM0,google_places,"Hyun in K-Town is absolutely amazing! We had the Hyun-makase set, and the A5 Miyazaki Wagyu was incredible — so tender and flavorful. The staff helped grill the meat perfectly, and the 12 different cuts were all delicious.

We also tried the sea urchin with Wagyu — such a heavenly combination! The Korean-style sides, fresh salad, and dipping sauces made the meal even better.

The drinks and desserts were excellent too — Hallabong Ade, Genmai-cha, Shiso Sorbet, and Hōji Ice Cream were perfect to refresh the palate.

The atmosphere is cozy and stylish, with private rooms available. Highly recommend for anyone who loves Wagyu or wants a fun dining experience in NYC!",5
g_ChIJyVx4cR9ZwokRjVpmK-TnpM0_2,ChIJyVx4cR9ZwokRjVpmK-TnpM0,google_places,"We went to Hyun for all-you-can-eat wagyu and had a really great experience. The place was pretty quiet when we went, which was nice because we didn’t have to wait long at all.

The service was amazing. The servers were super accommodating and cooked everything for us, which made the whole experience feel very easy and relaxed. After we finished the pre-set wagyu, they asked what cuts we wanted next and everything came out really fast, so there wasn’t much downtime.

I liked that we could order from lean to super fatty wagyu, and even though I couldn’t remember which cut was which, the servers were really helpful and walked us through the options based on what we liked.

Overall, great food, great service, and a really smooth experience. I’d definitely come back.",5
g_ChIJyVx4cR9ZwokRjVpmK-TnpM0_3,ChIJyVx4cR9ZwokRjVpmK-TnpM0,google_places,"Hyun has such a gorgeous and intimate atmosphere — definitely one of those places that makes you feel like you’re treating yourself to something special. The food was absolutely delicious, and the first hour of service was top-tier. They take the time to present each cut of meat, explain how it should be cooked and what toppings to pair the cuts with, and it really adds to the experience.

You’re given 90 minutes total, with the first hour focused on the guided tasting and the rest being “all you can eat.” The only downside is that once that first hour passes, the service noticeably slows down — it became a bit tough to get attention for refills or additional orders, which cut into that remaining time.

It’s definitely on the pricey side, but for the quality, presentation, and overall vibe, it’s worth it for special occasions. I left full, happy, and already thinking about my next visit!",4
g_ChIJyVx4cR9ZwokRjVpmK-TnpM0_4,ChIJyVx4cR9ZwokRjVpmK-TnpM0,google_places,"Wagyu was greeeeaaaat!!
The course menu was reasonably priced and definitely worth it based on the quality of the meat.
However, side dishes like doenjang stew, cold noodles, and rice felt a bit pricey.",5
g_ChIJ0aS81yNZwokRIk-S2YSuvls_0,ChIJ0aS81yNZwokRIk-S2YSuvls,google_places,"Our dinner was absolutely spectacular! Our server, Nina was warm, attentive, and offered excellent recommendations that truly elevated the entire experience. It was a great dining experience thanks to her!

We started with the Lobster and Ha Gao from the Lunar New Year menu. The lobster was incredibly delicious which perfectly cooked and generously coated in a spicy sauce that complemented the sweetness of the meat beautifully. The Ha Gao were delicate and flavorful, with a satisfying bite.

The Hoo Johr was also a standout! It was crispy on the outside, savory on the inside, and perfect as an appetizer to share.

For our mains, the Panang Duck Lychee Curry was hands down the best rich, creamy, and packed with bold flavors, with just the right balance of sweetness from the lychee. The Shrimp Pad Thai was equally impressive, featuring plump shrimp, well-balanced seasoning, and perfectly cooked noodles.

We ended the meal with mango sticky rice. Even though mango isn’t in season, the dessert was absolutely amazing! The sticky rice was warm and fragrant, paired with sweet coconut milk, mango Ice cream and fresh mango.. it was the perfect ending to a fantastic dinner. Highly recommend!",5
g_ChIJ0aS81yNZwokRIk-S2YSuvls_1,ChIJ0aS81yNZwokRIk-S2YSuvls,google_places,"This restaurant  really blow my mind  and reset my taste  for thai food. I have always like it.  Been on several restaurants. But none like Soothr.  Food was amazing. Unique experience with each bite.  Service  was fantastic, and staff supper friendly . Restaurant overall is everything  you need if u looking for great food.

We start with some crispy Chiken,  fried dumplings 10/10   pad thai 😍, duck in curry sauce, wow 👌  those too were also fantastic. Can't wait to go back  .  Dessert  was sweet and delicious...
While im writing this im having a smile in my face,enjoying my food again",5
g_ChIJ0aS81yNZwokRIk-S2YSuvls_2,ChIJ0aS81yNZwokRIk-S2YSuvls,google_places,"Had a great experience at Soothr today! Jesse provided excellent service, she was very attentive, friendly, and made us feel very welcome throughout the meal. The crab roe curry noodles (Karee Pu Noodles) were absolutely delicious, rich in flavor and perfectly balanced. The food came out quickly, and the overall service was efficient and very nice. Definitely would come back again!",5
g_ChIJ0aS81yNZwokRIk-S2YSuvls_3,ChIJ0aS81yNZwokRIk-S2YSuvls,google_places,"I was in town for the weekend and couldn't wait to co to Soothr because of their reputation. I was starting to get packed and it was tight. It was like a Thai-Chinatown (Yaowarat) vibe. We were given an hour and a half time limit which is normal but I feel like we were being rushed.
Started off with drinks, I wasn't a fan of my cocktail. Duck egg rolls had more wood ear mushrooms than duck. I was excited about Karee Pu (crab curry) the texture of the noodles were great. The curry was extra thick and had a strong cumin taste to it, we weren't a fan. We also got the duck noodles, once again the noodles were great. The duck was cooked perfectly but the gravy was so sweet and that was it, sweet. I love Thai food because of the mix of flavors, sweet, spicy, sour, salty, but this place didn't do it for us. I really wanted to like it but we were pretty underwhelmed.",3
g_ChIJ0aS81yNZwokRIk-S2YSuvls_4,ChIJ0aS81yNZwokRIk-S2YSuvls,google_places,Jane was our server and did an amazing job explaining all the dishes and options! We went for the Valentine's special and the crab croquett and Yaowarat Pad Mii were delicious. Would come back and try some more next time! Thanks Jane for making our Valentine's memorable 🥹,5
g_ChIJHfvtRp1ZwokREpFE8Z1BEKs_0,ChIJHfvtRp1ZwokREpFE8Z1BEKs,google_places,"Perfect experience! Exquisite wines, delicious food, attentive service. Some places should be much more hyped than they are, such as this one!

We ordered the duck pastrami and the mushroom dumplings, both were delicious! Bread was so fresh.",5
g_ChIJHfvtRp1ZwokREpFE8Z1BEKs_1,ChIJHfvtRp1ZwokREpFE8Z1BEKs,google_places,great eastern european wine. loved the variety and quality of natural wine. good service and fun vibe. love the bar vibe and 2 sides of the restaurant. would recommend for a drink before dinner.,5
g_ChIJHfvtRp1ZwokREpFE8Z1BEKs_2,ChIJHfvtRp1ZwokREpFE8Z1BEKs,google_places,"A true East Village gem! Cozy ambiance, amazing selection of natural European wines, and delicious food. What really makes it special is the staff - bartender, servers, and chef are all so warm and welcoming. Highly recommend!",5
g_ChIJHfvtRp1ZwokREpFE8Z1BEKs_3,ChIJHfvtRp1ZwokREpFE8Z1BEKs,google_places,"Ruffian was an incredible experience overall, from their delicious bites to their extensive wine list! There are sparkling wines, orange wines, white wines, and even pink wines! The sparkling wine pictured below was SO crisp and also subtly sweet. A perfect combination for summer. The menu primarily has shareable plates so I would order a lot if you’re a big party. The portions were quite small. The quality of the produce was top tier. We could also tell that they put a lot of thought into the flavor combos. One of my favorites probably had to be the one with beets. I would go back again and again and again!!",5
g_ChIJHfvtRp1ZwokREpFE8Z1BEKs_4,ChIJHfvtRp1ZwokREpFE8Z1BEKs,google_places,"I was in town visiting friends and looking for the perfect place to catch up—Ruffian totally delivered. We did the tasting menu with wine pairings, and every course was exciting and deeply satisfying. The steak tartare was such a fun mix of textures and flavors, and I’m still thinking about the pork shoulder with Brussels sprouts and sour plum. Absolute flavor bomb. Dessert sealed the deal: chocolate coconut rice pudding with pickled pistachios—so good.

The wine pairings were spot-on, enhancing the food without ever stealing the show. You can really feel how much care goes into every choice.

What really makes Ruffian special is the vibe: casual, warm, and polished all at once. The team is incredibly knowledgeable but totally approachable—excited to share and clearly passionate about what they do.

Left already planning my next visit. A truly standout food and wine experience.",5
g_ChIJZd1h-MBYwokR0Ek-F4_Sep8_0,ChIJZd1h-MBYwokR0Ek-F4_Sep8,google_places,"A real gem on the upper east side. The food is excellent - while we didn’t eat this trip we’ve had the schnitzel in the past. The beers are special - czechvar is a very special, hard to find lager that only select bars will get. Glasses are cleaned and served in the authentic Czech style - via Lukr pour and washed by hand, to ensure the temperature is not too hot to warm the beer and there is no soap residue. The staff is friendly, kind, inviting. This is an incredible place to eat and drink and we’re so lucky it’s right here in Manhattan!",5
